"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"5899","Bassin Ville au Blanc","VaB sortie / VaB_04","Ca",2015-09-28 10:30:00,39.798,"ICP-OES-1"
"5900","Bassin Ville au Blanc","VaB sortie / VaB_04","Ba",2015-09-28 10:30:00,0.07,"ICP-OES-1"
"5901","Bassin Ville au Blanc","VaB sortie / VaB_04","As",2015-09-28 10:30:00,216.1,"ICP-1"
"5902","Bassin Ville au Blanc","VaB sortie / VaB_04","Al",2015-09-28 10:30:00,5.914,"ICP-OES-1"
"5903","Bassin Ville au Blanc","VaB sortie / VaB_04","Pt_f0.45um",2015-09-28 10:30:00,NA,"ICP-MS 2008/2016"
"5904","Bassin Ville au Blanc","VaB sortie / VaB_04","Zn_f0.45um",2015-09-28 10:30:00,9.4,"ICP-OES-1"
"5905","Bassin Ville au Blanc","VaB sortie / VaB_04","V_f0.45um",2015-09-28 10:30:00,0.817,"ICP-MS 2008/2016"
"5906","Bassin Ville au Blanc","VaB sortie / VaB_04","Ti_f0.45um",2015-09-28 10:30:00,NA,"ICP-OES-1"
"5907","Bassin Ville au Blanc","VaB sortie / VaB_04","Sr_f0.45um",2015-09-28 10:30:00,0.083,"ICP-OES-1"
"5908","Bassin Ville au Blanc","VaB sortie / VaB_04","Pb_f0.45um",2015-09-28 10:30:00,0.18,"ICP-MS 2008/2016"
"5909","Bassin Ville au Blanc","VaB sortie / VaB_04","P_f0.45um",2015-09-28 10:30:00,NA,"ICP-OES-1"
"5910","Bassin Ville au Blanc","VaB sortie / VaB_04","Ni_f0.45um",2015-09-28 10:30:00,3.697,"ICP-MS 2008/2016"
"5911","Bassin Ville au Blanc","VaB sortie / VaB_04","Na_f0.45um",2015-09-28 10:30:00,20.065,"ICP-OES-1"
"5912","Bassin Ville au Blanc","VaB sortie / VaB_04","Mo_f0.45um",2015-09-28 10:30:00,NA,"ICP-OES-1"
"5913","Bassin Ville au Blanc","VaB sortie / VaB_04","Mn_f0.45um",2015-09-28 10:30:00,0.005,"ICP-OES-1"
"5914","Bassin Ville au Blanc","VaB sortie / VaB_04","Mg_f0.45um",2015-09-28 10:30:00,7.614,"ICP-OES-1"
"5915","Bassin Ville au Blanc","VaB sortie / VaB_04","K_f0.45um",2015-09-28 10:30:00,4.845,"ICP-OES-1"
"5916","Bassin Ville au Blanc","VaB sortie / VaB_04","Fe_f0.45um",2015-09-28 10:30:00,0.054,"ICP-OES-1"
"5917","Bassin Ville au Blanc","VaB sortie / VaB_04","Cu_f0.45um",2015-09-28 10:30:00,3.094,"ICP-MS 2008/2016"
"5918","Bassin Ville au Blanc","VaB sortie / VaB_04","Cr_f0.45um",2015-09-28 10:30:00,0.156,"ICP-MS 2008/2016"
"5919","Bassin Ville au Blanc","VaB sortie / VaB_04","Co_f0.45um",2015-09-28 10:30:00,NA,"ICP-OES-1"
"5920","Bassin Ville au Blanc","VaB sortie / VaB_04","Cd_f0.45um",2015-09-28 10:30:00,NA,"ICP-MS 2008/2016"
"5921","Bassin Ville au Blanc","VaB sortie / VaB_04","Ca_f0.45um",2015-09-28 10:30:00,37.737,"ICP-OES-1"
"5922","Bassin Ville au Blanc","VaB sortie / VaB_04","Ba_f0.45um",2015-09-28 10:30:00,0.021,"ICP-OES-1"
"5923","Bassin Ville au Blanc","VaB sortie / VaB_04","As_f0.45um",2015-09-28 10:30:00,34.1,"ICP-1"
"5924","Bassin Ville au Blanc","VaB sortie / VaB_04","Al_f0.45um",2015-09-28 10:30:00,NA,"ICP-OES-1"
"5925","Bassin Ville au Blanc","VaB entree / VaB_03","Pt",2015-09-28 09:45:00,0.017,"ICP-MS 2008/2016"
"5926","Bassin Ville au Blanc","VaB entree / VaB_03","Zn",2015-09-28 09:45:00,11.4,"ICP-OES-1"
"5927","Bassin Ville au Blanc","VaB entree / VaB_03","V",2015-09-28 09:45:00,0.923,"ICP-MS 2008/2016"
"5928","Bassin Ville au Blanc","VaB entree / VaB_03","Ti",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5929","Bassin Ville au Blanc","VaB entree / VaB_03","Sr",2015-09-28 09:45:00,0.101,"ICP-OES-1"
"5930","Bassin Ville au Blanc","VaB entree / VaB_03","Pb",2015-09-28 09:45:00,0.581,"ICP-MS 2008/2016"
"5931","Bassin Ville au Blanc","VaB entree / VaB_03","Phosphore total",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5932","Bassin Ville au Blanc","VaB entree / VaB_03","Ni",2015-09-28 09:45:00,4.398,"ICP-MS 2008/2016"
"5933","Bassin Ville au Blanc","VaB entree / VaB_03","Na",2015-09-28 09:45:00,24.513,"ICP-OES-1"
"5934","Bassin Ville au Blanc","VaB entree / VaB_03","Mo",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5935","Bassin Ville au Blanc","VaB entree / VaB_03","Mn",2015-09-28 09:45:00,0.018,"ICP-OES-1"
"5936","Bassin Ville au Blanc","VaB entree / VaB_03","Mg",2015-09-28 09:45:00,9.639,"ICP-OES-1"
"5937","Bassin Ville au Blanc","VaB entree / VaB_03","K",2015-09-28 09:45:00,4.669,"ICP-OES-1"
"5938","Bassin Ville au Blanc","VaB entree / VaB_03","Fe",2015-09-28 09:45:00,0.175,"ICP-OES-1"
"5939","Bassin Ville au Blanc","VaB entree / VaB_03","Cu",2015-09-28 09:45:00,3.372,"ICP-MS 2008/2016"
"5940","Bassin Ville au Blanc","VaB entree / VaB_03","Cr",2015-09-28 09:45:00,0.383,"ICP-MS 2008/2016"
"5941","Bassin Ville au Blanc","VaB entree / VaB_03","Co",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5942","Bassin Ville au Blanc","VaB entree / VaB_03","Cd",2015-09-28 09:45:00,NA,"ICP-MS 2008/2016"
"5943","Bassin Ville au Blanc","VaB entree / VaB_03","Ca",2015-09-28 09:45:00,58.576,"ICP-OES-1"
"5944","Bassin Ville au Blanc","VaB entree / VaB_03","Ba",2015-09-28 09:45:00,0.024,"ICP-OES-1"
"5945","Bassin Ville au Blanc","VaB entree / VaB_03","As",2015-09-28 09:45:00,61.6,"ICP-1"
"5946","Bassin Ville au Blanc","VaB entree / VaB_03","Al",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5947","Bassin Ville au Blanc","VaB entree / VaB_03","Pt_f0.45um",2015-09-28 09:45:00,0.017,"ICP-MS 2008/2016"
"5948","Bassin Ville au Blanc","VaB entree / VaB_03","Zn_f0.45um",2015-09-28 09:45:00,8.4,"ICP-OES-1"
"5949","Bassin Ville au Blanc","VaB entree / VaB_03","V_f0.45um",2015-09-28 09:45:00,0.694,"ICP-MS 2008/2016"
"5950","Bassin Ville au Blanc","VaB entree / VaB_03","Ti_f0.45um",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5951","Bassin Ville au Blanc","VaB entree / VaB_03","Sr_f0.45um",2015-09-28 09:45:00,0.103,"ICP-OES-1"
"5952","Bassin Ville au Blanc","VaB entree / VaB_03","Pb_f0.45um",2015-09-28 09:45:00,NA,"ICP-MS 2008/2016"
"5953","Bassin Ville au Blanc","VaB entree / VaB_03","P_f0.45um",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5954","Bassin Ville au Blanc","VaB entree / VaB_03","Ni_f0.45um",2015-09-28 09:45:00,3.826,"ICP-MS 2008/2016"
"5955","Bassin Ville au Blanc","VaB entree / VaB_03","Na_f0.45um",2015-09-28 09:45:00,24.91,"ICP-OES-1"
"5956","Bassin Ville au Blanc","VaB entree / VaB_03","Mo_f0.45um",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5957","Bassin Ville au Blanc","VaB entree / VaB_03","Mn_f0.45um",2015-09-28 09:45:00,0.011,"ICP-OES-1"
"5958","Bassin Ville au Blanc","VaB entree / VaB_03","Mg_f0.45um",2015-09-28 09:45:00,9.793,"ICP-OES-1"
"5959","Bassin Ville au Blanc","VaB entree / VaB_03","K_f0.45um",2015-09-28 09:45:00,4.699,"ICP-OES-1"
"5960","Bassin Ville au Blanc","VaB entree / VaB_03","Fe_f0.45um",2015-09-28 09:45:00,0.031,"ICP-OES-1"
"5961","Bassin Ville au Blanc","VaB entree / VaB_03","Cu_f0.45um",2015-09-28 09:45:00,2.11,"ICP-MS 2008/2016"
"5962","Bassin Ville au Blanc","VaB entree / VaB_03","Cr_f0.45um",2015-09-28 09:45:00,0.154,"ICP-MS 2008/2016"
"5963","Bassin Ville au Blanc","VaB entree / VaB_03","Co_f0.45um",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5964","Bassin Ville au Blanc","VaB entree / VaB_03","Cd_f0.45um",2015-09-28 09:45:00,NA,"ICP-MS 2008/2016"
"5965","Bassin Ville au Blanc","VaB entree / VaB_03","Ca_f0.45um",2015-09-28 09:45:00,59.402,"ICP-OES-1"
"5966","Bassin Ville au Blanc","VaB entree / VaB_03","Ba_f0.45um",2015-09-28 09:45:00,0.023,"ICP-OES-1"
"5967","Bassin Ville au Blanc","VaB entree / VaB_03","As_f0.45um",2015-09-28 09:45:00,54.2,"ICP-1"
"5968","Bassin Ville au Blanc","VaB entree / VaB_03","Al_f0.45um",2015-09-28 09:45:00,NA,"ICP-OES-1"
"5969","Bassin Ville au Blanc","VaB sortie / VaB_04","Pt",2015-09-28 10:30:00,NA,"ICP-MS 2008/2016"
"18102","Bassin Ville au Blanc","VaB sortie / VaB_04","Al_sol",2015-09-30 09:35:00,18631.68,"Fluorescence X in situ"
"18103","Bassin Ville au Blanc","VaB sortie / VaB_04","As_sol",2015-09-30 09:35:00,293.3,"Fluorescence X in situ"
"18104","Bassin Ville au Blanc","VaB sortie / VaB_04","Ba_sol",2015-09-30 09:35:00,147.11,"Fluorescence X in situ"
"18105","Bassin Ville au Blanc","VaB sortie / VaB_04","Ca_sol",2015-09-30 09:35:00,2378.7,"Fluorescence X in situ"
"18106","Bassin Ville au Blanc","VaB sortie / VaB_04","Cd_sol",2015-09-30 09:35:00,NA,"Fluorescence X in situ"
"18107","Bassin Ville au Blanc","VaB sortie / VaB_04","Co_sol",2015-09-30 09:35:00,NA,"Fluorescence X in situ"
"18108","Bassin Ville au Blanc","VaB sortie / VaB_04","Cr_sol",2015-09-30 09:35:00,NA,"Fluorescence X in situ"
"18109","Bassin Ville au Blanc","VaB sortie / VaB_04","Cu_sol",2015-09-30 09:35:00,42.52,"Fluorescence X in situ"
"18110","Bassin Ville au Blanc","VaB sortie / VaB_04","Fe_sol",2015-09-30 09:35:00,22556.5,"Fluorescence X in situ"
"18111","Bassin Ville au Blanc","VaB sortie / VaB_04","K_sol",2015-09-30 09:35:00,14090.43,"Fluorescence X in situ"
"18112","Bassin Ville au Blanc","VaB sortie / VaB_04","Mn_sol",2015-09-30 09:35:00,113.64,"Fluorescence X in situ"
"18113","Bassin Ville au Blanc","VaB sortie / VaB_04","Mo_sol",2015-09-30 09:35:00,NA,"Fluorescence X in situ"
"18114","Bassin Ville au Blanc","VaB sortie / VaB_04","Ni_sol",2015-09-30 09:35:00,NA,"Fluorescence X in situ"
"18115","Bassin Ville au Blanc","VaB sortie / VaB_04","P_sol",2015-09-30 09:35:00,1668.58,"Fluorescence X in situ"
"18116","Bassin Ville au Blanc","VaB sortie / VaB_04","Pb_sol",2015-09-30 09:35:00,59.38,"Fluorescence X in situ"
"18117","Bassin Ville au Blanc","VaB sortie / VaB_04","Sr_sol",2015-09-30 09:35:00,45.12,"Fluorescence X in situ"
"18118","Bassin Ville au Blanc","VaB sortie / VaB_04","Ti_sol",2015-09-30 09:35:00,2267.41,"Fluorescence X in situ"
"18119","Bassin Ville au Blanc","VaB sortie / VaB_04","V_sol",2015-09-30 09:35:00,36.51,"Fluorescence X in situ"
"18120","Bassin Ville au Blanc","VaB sortie / VaB_04","Zn_sol",2015-09-30 09:35:00,44.78,"Fluorescence X in situ"
"18645","Bassin Ville au Blanc","VaB entree / VaB_03","Zn_sol",2015-09-30 09:50:00,62.75,"Fluorescence X in situ"
"18646","Bassin Ville au Blanc","VaB entree / VaB_03","V_sol",2015-09-30 09:50:00,45.42,"Fluorescence X in situ"
"18647","Bassin Ville au Blanc","VaB entree / VaB_03","Ti_sol",2015-09-30 09:50:00,2590.49,"Fluorescence X in situ"
"18648","Bassin Ville au Blanc","VaB entree / VaB_03","Sr_sol",2015-09-30 09:50:00,56.61,"Fluorescence X in situ"
"18649","Bassin Ville au Blanc","VaB entree / VaB_03","Pb_sol",2015-09-30 09:50:00,23.25,"Fluorescence X in situ"
"18650","Bassin Ville au Blanc","VaB entree / VaB_03","P_sol",2015-09-30 09:50:00,1540.43,"Fluorescence X in situ"
"18651","Bassin Ville au Blanc","VaB entree / VaB_03","Ni_sol",2015-09-30 09:50:00,NA,"Fluorescence X in situ"
"18652","Bassin Ville au Blanc","VaB entree / VaB_03","Mo_sol",2015-09-30 09:50:00,4.28,"Fluorescence X in situ"
"18653","Bassin Ville au Blanc","VaB entree / VaB_03","Mn_sol",2015-09-30 09:50:00,190.64,"Fluorescence X in situ"
"18654","Bassin Ville au Blanc","VaB entree / VaB_03","K_sol",2015-09-30 09:50:00,15870.25,"Fluorescence X in situ"
"18655","Bassin Ville au Blanc","VaB entree / VaB_03","Fe_sol",2015-09-30 09:50:00,19075.11,"Fluorescence X in situ"
"18656","Bassin Ville au Blanc","VaB entree / VaB_03","Cu_sol",2015-09-30 09:50:00,39.89,"Fluorescence X in situ"
"18657","Bassin Ville au Blanc","VaB entree / VaB_03","Cr_sol",2015-09-30 09:50:00,NA,"Fluorescence X in situ"
"18658","Bassin Ville au Blanc","VaB entree / VaB_03","Co_sol",2015-09-30 09:50:00,NA,"Fluorescence X in situ"
"18659","Bassin Ville au Blanc","VaB entree / VaB_03","Cd_sol",2015-09-30 09:50:00,NA,"Fluorescence X in situ"
"18660","Bassin Ville au Blanc","VaB entree / VaB_03","Ca_sol",2015-09-30 09:50:00,4962.13,"Fluorescence X in situ"
"18661","Bassin Ville au Blanc","VaB entree / VaB_03","Ba_sol",2015-09-30 09:50:00,132.74,"Fluorescence X in situ"
"18662","Bassin Ville au Blanc","VaB entree / VaB_03","As_sol",2015-09-30 09:50:00,200.88,"Fluorescence X in situ"
"18663","Bassin Ville au Blanc","VaB entree / VaB_03","Al_sol",2015-09-30 09:50:00,19552.85,"Fluorescence X in situ"
"20642","Bassin Ville au Blanc","VaB entree / VaB_03","Hg",2016-01-11 08:00:00,9,"Lumex_Liq"
"20646","Bassin Ville au Blanc","VaB entree / VaB_03","Carbone organique total",2016-01-11 08:00:00,6.19,"Oxydation par persulfate en milieu acide"
"20647","Bassin Ville au Blanc","VaB entree / VaB_03","Carbone organique dissous",2016-01-11 08:00:00,6.08,"Oxydation par persulfate en milieu acide"
"20648","Bassin Ville au Blanc","VaB entree / VaB_03","MES",2016-01-11 08:00:00,11.2,"Filtration sur filtre en fibres de verre"
"20669","Bassin Ville au Blanc","VaB entree / VaB_03","Al_f0.45um",2016-01-11 08:00:00,0.309,"ICP-OES-1"
"20670","Bassin Ville au Blanc","VaB entree / VaB_03","As_f0.45um",2016-01-11 08:00:00,25.37,"ICP-1"
"20671","Bassin Ville au Blanc","VaB entree / VaB_03","B_f0.45um",2016-01-11 08:00:00,0.018,"ICP-OES-1"
"20672","Bassin Ville au Blanc","VaB entree / VaB_03","Ba_f0.45um",2016-01-11 08:00:00,0.012,"ICP-OES-1"
"20673","Bassin Ville au Blanc","VaB entree / VaB_03","Ca_f0.45um",2016-01-11 08:00:00,18.541,"ICP-OES-1"
"20674","Bassin Ville au Blanc","VaB entree / VaB_03","Cd_f0.45um",2016-01-11 08:00:00,NA,"ICP-MS 2008/2016"
"20675","Bassin Ville au Blanc","VaB entree / VaB_03","Co_f0.45um",2016-01-11 08:00:00,NA,"ICP-OES-1"
"20676","Bassin Ville au Blanc","VaB entree / VaB_03","Cr_f0.45um",2016-01-11 08:00:00,1.551,"ICP-MS 2008/2016"
"20677","Bassin Ville au Blanc","VaB entree / VaB_03","Cu_f0.45um",2016-01-11 08:00:00,15.574,"ICP-MS 2008/2016"
"20678","Bassin Ville au Blanc","VaB entree / VaB_03","Fe_f0.45um",2016-01-11 08:00:00,0.326,"ICP-OES-1"
"20679","Bassin Ville au Blanc","VaB entree / VaB_03","K_f0.45um",2016-01-11 08:00:00,3.282,"ICP-OES-1"
"20680","Bassin Ville au Blanc","VaB entree / VaB_03","Mg_f0.45um",2016-01-11 08:00:00,3.157,"ICP-OES-1"
"20681","Bassin Ville au Blanc","VaB entree / VaB_03","Mn_f0.45um",2016-01-11 08:00:00,0.004,"ICP-OES-1"
"20682","Bassin Ville au Blanc","VaB entree / VaB_03","Na_f0.45um",2016-01-11 08:00:00,8.455,"ICP-OES-1"
"20683","Bassin Ville au Blanc","VaB entree / VaB_03","Ni_f0.45um",2016-01-11 08:00:00,3.274,"ICP-MS 2008/2016"
"20684","Bassin Ville au Blanc","VaB entree / VaB_03","P_f0.45um",2016-01-11 08:00:00,NA,"ICP-OES-1"
"20685","Bassin Ville au Blanc","VaB entree / VaB_03","Pb_f0.45um",2016-01-11 08:00:00,0.692,"ICP-MS 2008/2016"
"20686","Bassin Ville au Blanc","VaB entree / VaB_03","Se_f0.45um",2016-01-11 08:00:00,NA,"ICP-OES-1"
"20687","Bassin Ville au Blanc","VaB entree / VaB_03","V_f0.45um",2016-01-11 08:00:00,1.61,"ICP-MS 2008/2016"
"20688","Bassin Ville au Blanc","VaB entree / VaB_03","Zn_f0.45um",2016-01-11 08:00:00,18.175,"ICP-MS 2008/2016"
"20689","Bassin Ville au Blanc","VaB entree / VaB_03","Al",2016-01-11 08:00:00,0.48,"ICP-OES-1"
"20690","Bassin Ville au Blanc","VaB entree / VaB_03","As",2016-01-11 08:00:00,27.784,"ICP-1"
"20691","Bassin Ville au Blanc","VaB entree / VaB_03","B",2016-01-11 08:00:00,0.023,"ICP-OES-1"
"20692","Bassin Ville au Blanc","VaB entree / VaB_03","Ba",2016-01-11 08:00:00,0.016,"ICP-OES-1"
"20693","Bassin Ville au Blanc","VaB entree / VaB_03","Ca",2016-01-11 08:00:00,18.814,"ICP-OES-1"
"20694","Bassin Ville au Blanc","VaB entree / VaB_03","Cd",2016-01-11 08:00:00,NA,"ICP-MS 2008/2016"
"20695","Bassin Ville au Blanc","VaB entree / VaB_03","Co",2016-01-11 08:00:00,NA,"ICP-OES-1"
"20696","Bassin Ville au Blanc","VaB entree / VaB_03","Cr",2016-01-11 08:00:00,1.686,"ICP-MS 2008/2016"
"20697","Bassin Ville au Blanc","VaB entree / VaB_03","Cu",2016-01-11 08:00:00,18.7,"ICP-MS 2008/2016"
"20698","Bassin Ville au Blanc","VaB entree / VaB_03","Fe",2016-01-11 08:00:00,0.718,"ICP-OES-1"
"20699","Bassin Ville au Blanc","VaB entree / VaB_03","K",2016-01-11 08:00:00,3.405,"ICP-OES-1"
"20700","Bassin Ville au Blanc","VaB entree / VaB_03","Mg",2016-01-11 08:00:00,3.284,"ICP-OES-1"
"20701","Bassin Ville au Blanc","VaB entree / VaB_03","Mn",2016-01-11 08:00:00,0.014,"ICP-OES-1"
"20702","Bassin Ville au Blanc","VaB entree / VaB_03","Na",2016-01-11 08:00:00,8.506,"ICP-OES-1"
"20703","Bassin Ville au Blanc","VaB entree / VaB_03","Ni",2016-01-11 08:00:00,4.087,"ICP-MS 2008/2016"
"20704","Bassin Ville au Blanc","VaB entree / VaB_03","Phosphore total",2016-01-11 08:00:00,0.097,"ICP-OES-1"
"20705","Bassin Ville au Blanc","VaB entree / VaB_03","Pb",2016-01-11 08:00:00,2.047,"ICP-MS 2008/2016"
"20706","Bassin Ville au Blanc","VaB entree / VaB_03","Se",2016-01-11 08:00:00,NA,"ICP-OES-1"
"20707","Bassin Ville au Blanc","VaB entree / VaB_03","V",2016-01-11 08:00:00,1.95,"ICP-MS 2008/2016"
"20708","Bassin Ville au Blanc","VaB entree / VaB_03","Zn",2016-01-11 08:00:00,24.94,"ICP-MS 2008/2016"
"24808","Bassin Ville au Blanc","VaB sortie / VaB_04","Al_sol",2015-09-30 09:35:00,44482.3,"ICP-OES-2"
"24809","Bassin Ville au Blanc","VaB sortie / VaB_04","As_sol",2015-09-30 09:35:00,310.33,"ICP-OES-2"
"24810","Bassin Ville au Blanc","VaB sortie / VaB_04","Ba_sol",2015-09-30 09:35:00,390.653,"ICP-OES-2"
"24811","Bassin Ville au Blanc","VaB sortie / VaB_04","Ca_sol",2015-09-30 09:35:00,1838.24,"ICP-OES-2"
"24812","Bassin Ville au Blanc","VaB sortie / VaB_04","Cd_sol",2015-09-30 09:35:00,NA,"ICP-OES-2"
"24813","Bassin Ville au Blanc","VaB sortie / VaB_04","Co_sol",2015-09-30 09:35:00,18.409,"ICP-OES-2"
"24814","Bassin Ville au Blanc","VaB sortie / VaB_04","Cr_sol",2015-09-30 09:35:00,40.712,"ICP-OES-2"
"24815","Bassin Ville au Blanc","VaB sortie / VaB_04","Cu_sol",2015-09-30 09:35:00,32.658,"ICP-OES-2"
"24816","Bassin Ville au Blanc","VaB sortie / VaB_04","Fe_sol",2015-09-30 09:35:00,22006.8,"ICP-OES-2"
"24817","Bassin Ville au Blanc","VaB sortie / VaB_04","K_sol",2015-09-30 09:35:00,17712.1,"ICP-OES-2"
"24818","Bassin Ville au Blanc","VaB sortie / VaB_04","Mg_sol",2015-09-30 09:35:00,2153.08,"ICP-OES-2"
"24819","Bassin Ville au Blanc","VaB sortie / VaB_04","Mn_sol",2015-09-30 09:35:00,154.919,"ICP-OES-2"
"24820","Bassin Ville au Blanc","VaB sortie / VaB_04","Mo_sol",2015-09-30 09:35:00,1.046,"ICP-OES-2"
"24821","Bassin Ville au Blanc","VaB sortie / VaB_04","Na_sol",2015-09-30 09:35:00,4056.52,"ICP-OES-2"
"24822","Bassin Ville au Blanc","VaB sortie / VaB_04","Ni_sol",2015-09-30 09:35:00,14.135,"ICP-OES-2"
"24823","Bassin Ville au Blanc","VaB sortie / VaB_04","P_sol",2015-09-30 09:35:00,333.971,"ICP-OES-2"
"24824","Bassin Ville au Blanc","VaB sortie / VaB_04","Pb_sol",2015-09-30 09:35:00,53.887,"ICP-OES-2"
"24825","Bassin Ville au Blanc","VaB sortie / VaB_04","Sr_sol",2015-09-30 09:35:00,48.952,"ICP-OES-2"
"24826","Bassin Ville au Blanc","VaB sortie / VaB_04","Ti_sol",2015-09-30 09:35:00,1523.01,"ICP-OES-2"
"24827","Bassin Ville au Blanc","VaB sortie / VaB_04","V_sol",2015-09-30 09:35:00,52.882,"ICP-OES-2"
"24828","Bassin Ville au Blanc","VaB sortie / VaB_04","Zn_sol",2015-09-30 09:35:00,64.167,"ICP-OES-2"
"24829","Bassin Ville au Blanc","VaB sortie / VaB_04","Pt_sol",2015-09-30 09:35:00,1.01,"ICP-MS 2008/2016"
"24830","Bassin Ville au Blanc","VaB sortie / VaB_04","Hg_sol",2015-09-30 09:35:00,8.52,"Lumex_Sol"
"26252","Bassin Ville au Blanc","VaB entree / VaB_03","Hg_sol",2015-09-30 09:50:00,13.14,"Lumex_Sol"
"26253","Bassin Ville au Blanc","VaB entree / VaB_03","Pt_sol",2015-09-30 09:50:00,1.41,"ICP-MS 2008/2016"
"26254","Bassin Ville au Blanc","VaB entree / VaB_03","Zn_sol",2015-09-30 09:50:00,74.29,"ICP-OES-2"
"26255","Bassin Ville au Blanc","VaB entree / VaB_03","V_sol",2015-09-30 09:50:00,69.533,"ICP-OES-2"
"26256","Bassin Ville au Blanc","VaB entree / VaB_03","Ti_sol",2015-09-30 09:50:00,1928.25,"ICP-OES-2"
"26257","Bassin Ville au Blanc","VaB entree / VaB_03","Sr_sol",2015-09-30 09:50:00,61.915,"ICP-OES-2"
"26258","Bassin Ville au Blanc","VaB entree / VaB_03","Pb_sol",2015-09-30 09:50:00,26.741,"ICP-OES-2"
"26259","Bassin Ville au Blanc","VaB entree / VaB_03","P_sol",2015-09-30 09:50:00,296.828,"ICP-OES-2"
"26260","Bassin Ville au Blanc","VaB entree / VaB_03","Ni_sol",2015-09-30 09:50:00,18.053,"ICP-OES-2"
"26261","Bassin Ville au Blanc","VaB entree / VaB_03","Na_sol",2015-09-30 09:50:00,6222.87,"ICP-OES-2"
"26262","Bassin Ville au Blanc","VaB entree / VaB_03","Mo_sol",2015-09-30 09:50:00,0.918,"ICP-OES-2"
"26263","Bassin Ville au Blanc","VaB entree / VaB_03","Mn_sol",2015-09-30 09:50:00,186.041,"ICP-OES-2"
"26264","Bassin Ville au Blanc","VaB entree / VaB_03","Mg_sol",2015-09-30 09:50:00,2825.96,"ICP-OES-2"
"26265","Bassin Ville au Blanc","VaB entree / VaB_03","K_sol",2015-09-30 09:50:00,17219,"ICP-OES-2"
"26266","Bassin Ville au Blanc","VaB entree / VaB_03","Fe_sol",2015-09-30 09:50:00,21116,"ICP-OES-2"
"26267","Bassin Ville au Blanc","VaB entree / VaB_03","Cu_sol",2015-09-30 09:50:00,31.497,"ICP-OES-2"
"26268","Bassin Ville au Blanc","VaB entree / VaB_03","Cr_sol",2015-09-30 09:50:00,52.162,"ICP-OES-2"
"26269","Bassin Ville au Blanc","VaB entree / VaB_03","Co_sol",2015-09-30 09:50:00,32.154,"ICP-OES-2"
"26270","Bassin Ville au Blanc","VaB entree / VaB_03","Cd_sol",2015-09-30 09:50:00,NA,"ICP-OES-2"
"26271","Bassin Ville au Blanc","VaB entree / VaB_03","Ca_sol",2015-09-30 09:50:00,5198.52,"ICP-OES-2"
"26272","Bassin Ville au Blanc","VaB entree / VaB_03","Ba_sol",2015-09-30 09:50:00,404.977,"ICP-OES-2"
