"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"22",29571,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Oxadiazon",2018-01-18 12:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"23",29928,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Dieldrine",2018-01-18 12:00:00,0.004,"SBSE/GC/MS/MS INOVALYS"
"24",29981,"Écoquartier Bottière-Chesnaie","EcoQUA_015","AMPA",2018-01-18 12:00:00,0.11,"LC/fluo"
"25",30017,"Bassin Ville au Blanc","VaB_04","Terbuthylazine hydroxy",2018-01-18 13:30:00,0.01,"LC/MS/MS INOVALYS"
"26",31854,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Dieldrine",2017-12-07 12:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"27",31903,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Oxadiazon",2017-12-07 12:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"28",31951,"Bassin Ville au Blanc","VaB_04","Diuron",2018-01-18 13:30:00,0.02,"LC/MS/MS INOVALYS"
"29",33046,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Propiconazole",2017-12-07 12:00:00,0.02,"LC/MS/MS INOVALYS"
"30",33049,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Prosulfocarbe",2017-12-07 12:00:00,0.06,"LC/MS/MS INOVALYS"
"31",33081,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbuthylazine hydroxy",2017-12-07 12:00:00,0.14,"LC/MS/MS INOVALYS"
"32",33082,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbutryne",2017-12-07 12:00:00,0.02,"LC/MS/MS INOVALYS"
"33",34190,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Oxadiazon",2017-12-07 12:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"34",35460,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Dieldrine",2018-01-31 13:40:00,0.004,"SBSE/GC/MS/MS INOVALYS"
"35",35509,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Oxadiazon",2018-01-31 13:40:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"36",35555,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Atrazine 2 hydroxy",2018-01-31 13:40:00,0.01,"LC/MS/MS INOVALYS"
"37",35953,"Bassin Chézine BO3","BO3_01","Dieldrine",2017-09-11 12:00:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"38",36253,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbuthylazine hydroxy",2018-01-31 13:40:00,0.12,"LC/MS/MS INOVALYS"
"39",36254,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbutryne",2018-01-31 13:40:00,0.02,"LC/MS/MS INOVALYS"
"40",36388,"Bassin Ville au Blanc","VaB_04","Terbutryne",2018-03-29 13:50:00,0.01,"LC/MS/MS INOVALYS"
"41",36389,"Bassin Ville au Blanc","VaB_04","Terbuthylazine hydroxy",2018-03-29 13:50:00,0.02,"LC/MS/MS INOVALYS"
"42",36547,"Bassin Ville au Blanc","VaB_03","Diuron",2018-01-18 13:05:00,0.03,"LC/MS/MS INOVALYS"
"43",37019,"Bassin Ville au Blanc","VaB_04","Diuron",2018-03-29 13:50:00,0.03,"LC/MS/MS INOVALYS"
"44",37145,"Bassin Ville au Blanc","VaB_03","Propiconazole",2018-01-18 13:05:00,0.01,"LC/MS/MS INOVALYS"
"45",37180,"Bassin Ville au Blanc","VaB_03","Terbuthylazine hydroxy",2018-01-18 13:05:00,0.01,"LC/MS/MS INOVALYS"
"46",37610,"Bassin Ville au Blanc","VaB_04","Oxadiazon",2018-03-29 13:50:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"47",37620,"Bassin Ville au Blanc","VaB_04","Lambda Cyhalothrine",2018-03-29 13:50:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"48",37711,"Bassin Ville au Blanc","VaB_04","AMPA",2018-03-29 13:50:00,0.1,"LC/MS/MS INOVALYS"
"49",37747,"Bassin Ville au Blanc","VaB_03","Terbutryne",2018-03-28 11:10:00,0.01,"LC/MS/MS INOVALYS"
"50",37748,"Bassin Ville au Blanc","VaB_03","Terbuthylazine hydroxy",2018-03-28 11:10:00,0.01,"LC/MS/MS INOVALYS"
"51",38379,"Bassin Ville au Blanc","VaB_03","Diuron",2018-03-28 11:10:00,0.03,"LC/MS/MS INOVALYS"
"52",38969,"Bassin Ville au Blanc","VaB_03","Oxadiazon",2018-03-28 11:10:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"53",39095,"Bassin Chézine BO3","BO3_01","Prosulfocarbe",2017-10-20 12:00:00,0.01,"LC/MS/MS INOVALYS"
"54",39441,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbutryne",2018-02-13 09:00:00,0.02,"LC/MS/MS INOVALYS"
"55",39442,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbuthylazine hydroxy",2018-02-13 09:00:00,0.1,"LC/MS/MS INOVALYS"
"56",39568,"Bassin Ville au Blanc","VaB_03","AMPA",2018-03-28 11:10:00,0.09,"LC/MS/MS INOVALYS"
"57",40034,"Écoquartier Bottière-Chesnaie","EcoQUA_010","AMPA",2018-01-18 12:00:00,0.51,"LC/fluo"
"58",40176,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Oxadiazon",2018-02-13 09:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"59",40374,"Bassin Chézine BO3","BO3_03","Diuron solide",2017-05-10 12:20:00,0.125,"LC/MS/MS ICPEES"
"60",40382,"Bassin Chézine BO3","BO3_03","Propiconazole solide",2017-05-10 12:20:00,0.213,"LC/MS/MS ICPEES"
"61",40585,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Dieldrine",2018-01-18 12:00:00,0.005,"SBSE/GC/MS/MS INOVALYS"
"62",40634,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Oxadiazon",2018-01-18 12:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"63",40774,"Écoquartier Bottière-Chesnaie","EcoQUA_010","AMPA",2018-02-13 09:00:00,0.16,"LC/MS/MS INOVALYS"
"64",40813,"Écoquartier Bottière-Chesnaie","EcoQUA_015","AMPA",2018-02-13 09:00:00,0.17,"LC/MS/MS INOVALYS"
"65",40865,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Dieldrine",2018-02-13 09:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"66",40887,"Bassin Chézine BO3","BO3_01","Terbutryn solide",2017-05-10 12:55:00,0.341,"LC/MS/MS ICPEES"
"67",40895,"Bassin Chézine BO3","BO3_01","Diuron solide",2017-05-10 12:55:00,0.579,"LC/MS/MS ICPEES"
"68",40932,"Bassin Chézine BO3","BO3_03","Dieldrine",2018-06-04 15:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"69",40963,"Bassin Ville au Blanc","VaB_04","Diuron solide",2017-05-10 07:30:00,0.239,"LC/MS/MS ICPEES"
"70",40971,"Bassin Ville au Blanc","VaB_04","Propiconazole solide",2017-05-10 07:30:00,0.178,"LC/MS/MS ICPEES"
"71",40997,"Bassin Ville au Blanc","VaB_03","Diuron solide",2017-05-10 07:15:00,1.052,"LC/MS/MS ICPEES"
"72",41005,"Bassin Ville au Blanc","VaB_03","Propiconazole solide",2017-05-10 07:15:00,0.165,"LC/MS/MS ICPEES"
"73",41031,"Bassin Ville au Blanc","VaB_05","Diuron solide",2017-05-10 08:25:00,0.238,"LC/MS/MS ICPEES"
"74",41331,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Propiconazole",2018-01-18 12:00:00,0.02,"LC/MS/MS INOVALYS"
"75",41352,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Simazine hydroxy",2018-01-18 12:00:00,0.01,"LC/MS/MS INOVALYS"
"76",41366,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbuthylazine hydroxy",2018-01-18 12:00:00,0.16,"LC/MS/MS INOVALYS"
"77",41367,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbutryne",2018-01-18 12:00:00,0.03,"LC/MS/MS INOVALYS"
"78",41418,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Oxadiazon",2018-02-13 09:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"79",41548,"Bassin Ville au Blanc","VaB_05","Propiconazole solide",2017-05-10 08:25:00,0.139,"LC/MS/MS ICPEES"
"80",41642,"Bassin Chézine BO3","BO3_02","Diuron solide",2017-05-10 12:34:00,0.108,"LC/MS/MS ICPEES"
"81",41659,"Bassin Chézine BO3","BO3_03","AMPA",2017-05-10 12:20:00,32.4,"LC/MS/MS ICPEES"
"82",41661,"Bassin Chézine BO3","BO3_03","Glyphosate",2017-05-10 12:20:00,0.2,"LC/MS/MS ICPEES"
"83",41662,"Bassin Chézine BO3","BO3_01","AMPA",2017-05-10 12:55:00,6.1,"LC/MS/MS ICPEES"
"84",41668,"Bassin Ville au Blanc","VaB_04","AMPA",2017-05-10 07:30:00,6.8,"LC/MS/MS ICPEES"
"85",41670,"Bassin Ville au Blanc","VaB_04","Glyphosate",2017-05-10 07:30:00,0.1,"LC/MS/MS ICPEES"
"86",41671,"Bassin Ville au Blanc","VaB_03","AMPA",2017-05-10 07:15:00,7.5,"LC/MS/MS ICPEES"
"87",41673,"Bassin Ville au Blanc","VaB_03","Glyphosate",2017-05-10 07:15:00,0.1,"LC/MS/MS ICPEES"
"88",41674,"Bassin Ville au Blanc","VaB_05","Glyphosate",2017-05-10 08:25:00,0.1,"LC/MS/MS ICPEES"
"89",41676,"Bassin Ville au Blanc","VaB_05","AMPA",2017-05-10 08:25:00,20.2,"LC/MS/MS ICPEES"
"90",41683,"Bassin Chézine BO3","BO3_02","Glyphosate",2017-05-10 12:34:00,0.1,"LC/MS/MS ICPEES"
"91",41685,"Bassin Chézine BO3","BO3_02","AMPA",2017-05-10 12:34:00,14.4,"LC/MS/MS ICPEES"
"92",41905,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Oxadiazon",2018-01-31 13:45:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"93",41954,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Dieldrine",2018-01-31 13:45:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"94",42007,"Écoquartier Bottière-Chesnaie","EcoQUA_010","AMPA",2018-01-31 13:45:00,0.13,"LC/MS/MS INOVALYS"
"95",42152,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbuthylazine hydroxy",2018-02-13 09:00:00,0.09,"LC/MS/MS INOVALYS"
"96",42153,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbutryne",2018-02-13 09:00:00,0.03,"LC/MS/MS INOVALYS"
"97",42550,"Bassin Ville au Blanc","VaB_04","Terbutryne",2018-01-31 14:00:00,0.02,"LC/MS/MS INOVALYS"
"98",42551,"Bassin Ville au Blanc","VaB_04","Terbuthylazine hydroxy",2018-01-31 14:00:00,0.02,"LC/MS/MS INOVALYS"
"99",42688,"Bassin Ville au Blanc","VaB_04","Diuron",2018-01-31 14:00:00,0.04,"LC/MS/MS INOVALYS"
"100",43099,"Bassin Chézine BO3","BO3_01","Dieldrine",2017-09-25 12:00:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"101",43283,"Bassin Ville au Blanc","VaB_04","Oxadiazon",2018-01-31 14:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"102",43873,"Bassin Ville au Blanc","VaB_04","AMPA",2018-01-31 14:00:00,0.15,"LC/MS/MS INOVALYS"
"103",43912,"Bassin Ville au Blanc","VaB_03","AMPA",2018-01-31 15:00:00,0.2,"LC/MS/MS INOVALYS"
"104",43951,"Bassin Ville au Blanc","VaB_03","Cyperméthrine (dont alphaméthrine)",2018-01-31 15:00:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"105",44363,"Bassin Chézine BO3","BO3_03","Atrazine 2 hydroxy",2017-09-11 12:00:00,0.01,"LC/MS/MS INOVALYS"
"106",44516,"Bassin Ville au Blanc","VaB_03","Oxadiazon",2018-01-31 15:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"107",44624,"Bassin Ville au Blanc","VaB_03","Diuron",2018-01-31 15:00:00,0.05,"LC/MS/MS INOVALYS"
"108",45259,"Bassin Ville au Blanc","VaB_03","Terbuthylazine hydroxy",2018-01-31 15:00:00,0.01,"LC/MS/MS INOVALYS"
"109",45260,"Bassin Ville au Blanc","VaB_03","Terbutryne",2018-01-31 15:00:00,0.02,"LC/MS/MS INOVALYS"
"110",45296,"Écoquartier Bottière-Chesnaie","EcoQUA_015","AMPA",2018-01-31 13:40:00,0.21,"LC/MS/MS INOVALYS"
"111",45407,"Bassin Chézine BO3","BO3_01","Simazine",2018-03-28 12:05:00,0.01,"LC/MS/MS INOVALYS"
"112",46692,"Bassin Chézine BO3","BO3_01","Simazine",2018-06-04 15:00:00,0.01,"LC/MS/MS INOVALYS"
"113",47143,"Bassin Ville au Blanc","VaB_04","AMPA",2018-11-09 23:00:00,0.157,"LC/MS/MS INOVALYS"
"114",48103,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Propiconazole",2018-06-11 09:47:00,0.03,"LC/MS/MS INOVALYS"
"115",48423,"Écoquartier Bottière-Chesnaie","EcoQUA_017","Terbutryn solide",2017-05-17 07:40:00,0.193,"LC/MS/MS ICPEES"
"116",48431,"Écoquartier Bottière-Chesnaie","EcoQUA_017","Diuron solide",2017-05-17 07:40:00,15.667,"LC/MS/MS ICPEES"
"117",48635,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbuthylazine hydroxy",2018-06-11 09:47:00,0.3,"LC/MS/MS INOVALYS"
"118",48636,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbutryne",2018-06-11 09:47:00,0.04,"LC/MS/MS INOVALYS"
"119",48705,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Dieldrine",2018-06-11 09:47:00,0.004,"SBSE/GC/MS/MS INOVALYS"
"120",48757,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Oxadiazon",2018-06-11 09:47:00,0.007,"SBSE/GC/MS/MS INOVALYS"
"121",48961,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Diuron solide",2017-05-17 07:30:00,0.335,"LC/MS/MS ICPEES"
"122",48997,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Diuron solide",2017-05-17 07:55:00,0.285,"LC/MS/MS ICPEES"
"123",49016,"Écoquartier Bottière-Chesnaie","EcoQUA_017","AMPA",2017-05-17 07:40:00,1.4,"LC/MS/MS ICPEES"
"124",49017,"Écoquartier Bottière-Chesnaie","EcoQUA_010","AMPA",2017-05-17 07:30:00,14.3,"LC/MS/MS ICPEES"
"125",49019,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Glyphosate",2017-05-17 07:30:00,0.1,"LC/MS/MS ICPEES"
"126",49020,"Écoquartier Bottière-Chesnaie","EcoQUA_015","AMPA",2017-05-17 07:55:00,54.4,"LC/MS/MS ICPEES"
"127",49022,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Glyphosate",2017-05-17 07:55:00,0.2,"LC/MS/MS ICPEES"
"128",49278,"Écoquartier Bottière-Chesnaie","EcoQUA_015","AMPA",2018-06-11 09:47:00,0.063,"LC/MS/MS INOVALYS"
"129",49833,"Bassin Ville au Blanc","VaB_04","Prosulfocarbe",2018-11-09 23:00:00,0.14,"LC/MS/MS INOVALYS"
"130",50430,"Bassin Ville au Blanc","VaB_04","Diuron",2018-11-09 23:00:00,0.03,"LC/MS/MS INOVALYS"
"131",51115,"Bassin Ville au Blanc","VaB_03","Diuron",2018-11-10 05:00:00,0.03,"LC/MS/MS INOVALYS"
"132",51375,"Bassin Chézine BO3","BO3_01","Propiconazole solide",2018-06-27 00:00:00,108,"LC/MS/MS ICPEES"
"133",51389,"Bassin Chézine BO3","BO3_03","Propiconazole solide",2018-06-27 00:00:00,206,"LC/MS/MS ICPEES"
"134",51420,"Bassin Chézine BO3","BO3_02","Terbutryn solide",2018-06-27 00:00:00,932,"LC/MS/MS ICPEES"
"135",51423,"Bassin Chézine BO3","BO3_02","Diuron solide",2018-06-27 00:00:00,32.1,"LC/MS/MS ICPEES"
"136",51432,"Bassin Chézine BO3","BO3_02","Propiconazole solide",2018-06-27 00:00:00,57,"LC/MS/MS ICPEES"
"137",51449,"Bassin Ville au Blanc","VaB_05","Terbutryn solide",2018-07-04 10:00:00,162,"LC/MS/MS ICPEES"
"138",51461,"Bassin Ville au Blanc","VaB_05","Propiconazole solide",2018-07-04 10:00:00,13.2,"LC/MS/MS ICPEES"
"139",51478,"Bassin Ville au Blanc","VaB_03","Terbutryn solide",2018-07-04 08:30:00,254,"LC/MS/MS ICPEES"
"140",51490,"Bassin Ville au Blanc","VaB_03","Propiconazole solide",2018-07-04 08:30:00,18.5,"LC/MS/MS ICPEES"
"141",51513,"Bassin Ville au Blanc","VaB_04","Diuron solide",2018-07-04 09:30:00,2,"LC/MS/MS ICPEES"
"142",51516,"Bassin Ville au Blanc","VaB_04","Terbutryn solide",2018-07-04 09:30:00,25,"LC/MS/MS ICPEES"
"143",51708,"Bassin Ville au Blanc","VaB_03","Prosulfocarbe",2018-11-10 05:00:00,0.3,"LC/MS/MS INOVALYS"
"144",51741,"Bassin Ville au Blanc","VaB_03","Terbutryne",2018-11-10 05:00:00,0.01,"LC/MS/MS INOVALYS"
"145",52006,"Bassin Chézine BO3","BO3_03","AMPA",2018-07-02 00:15:00,0.044,"LC/MS/MS INOVALYS"
"146",52025,"Écoquartier Bottière-Chesnaie","EcoQUA_017","Propiconazole solide",2018-07-09 00:00:00,7,"LC/MS/MS ICPEES"
"147",52037,"Écoquartier Bottière-Chesnaie","EcoQUA_017","Terbutryn solide",2018-07-09 00:00:00,25,"LC/MS/MS ICPEES"
"148",52056,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbutryn solide",2018-07-09 00:00:00,8.5,"LC/MS/MS ICPEES"
"149",52068,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Propiconazole solide",2018-07-09 00:00:00,6,"LC/MS/MS ICPEES"
"150",52084,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Terbutryn solide",2018-07-09 00:00:00,92,"LC/MS/MS ICPEES"
"151",52096,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Propiconazole solide",2018-07-09 00:00:00,2,"LC/MS/MS ICPEES"
"152",52381,"Bassin Ville au Blanc","VaB_03","AMPA",2018-11-10 05:00:00,0.246,"LC/MS/MS INOVALYS"
"153",52777,"Bassin Chézine BO3","BO3_03","Prosulfocarbe",2018-11-07 02:30:00,0.04,"LC/MS/MS INOVALYS"
"154",54300,"Écoquartier Bottière-Chesnaie","EcoQUA_010","AMPA",2018-06-11 09:49:00,0.086,"LC/MS/MS INOVALYS"
"155",54383,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Dieldrine",2018-06-11 09:49:00,0.004,"SBSE/GC/MS/MS INOVALYS"
"156",54452,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbutryne",2018-06-11 09:49:00,0.04,"LC/MS/MS INOVALYS"
"157",54453,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Terbuthylazine hydroxy",2018-06-11 09:49:00,0.23,"LC/MS/MS INOVALYS"
"158",54659,"Bassin Chézine BO3","BO3_01","Prosulfocarbe",2018-11-06 23:40:00,0.03,"LC/MS/MS INOVALYS"
"159",54762,"Bassin Chézine BO3","BO3_01","Dieldrine",2018-11-06 23:40:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"160",54978,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Propiconazole",2018-06-11 09:49:00,0.04,"LC/MS/MS INOVALYS"
"161",55230,"Bassin Chézine BO3","BO3_01","AMPA",2018-07-02 00:00:00,0.037,"LC/MS/MS INOVALYS"
"162",55734,"Bassin Chézine BO3","BO3_03","Atrazine 2 hydroxy",2018-06-04 15:00:00,0.01,"LC/MS/MS INOVALYS"
