"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"32",16280,"Prairie de Mauves","PDM_0007","Pyr_f0.45um",2012-02-06 13:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"33",17227,"Prairie de Mauves","PDM_0077","Fla_sol",2010-03-08 00:00:00,1920,"GC/MS/MS_Sol"
"34",17708,"Prairie de Mauves","PDM_0007","Pyr_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"35",17714,"Prairie de Mauves","PDM_0007","Fla_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"36",17718,"Prairie de Mauves","PDM_0007","BaAnt_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"37",17719,"Prairie de Mauves","PDM_0007","BaPyr_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"38",17722,"Prairie de Mauves","PDM_0007","BkFla_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"39",17917,"Prairie de Mauves","PDM_0068","Fla_sol",2010-03-09 00:00:00,1759,"GC/MS/MS_Sol"
"40",17958,"Prairie de Mauves","PDM_0068","Fla_sol",2010-03-09 00:00:00,3076,"GC/MS/MS_Sol"
"41",18263,"Prairie de Mauves","PDM_0005","Pyr_f0.45um",2011-09-20 12:30:00,0.005,"GC/MS(/MS) (L/L hexane)"
"42",18270,"Prairie de Mauves","PDM_0005","Fla_f0.45um",2011-09-20 12:30:00,0.005,"GC/MS(/MS) (L/L hexane)"
"43",18274,"Prairie de Mauves","PDM_0005","BaAnt_f0.45um",2011-09-20 12:30:00,0.005,"GC/MS(/MS) (L/L hexane)"
"44",18275,"Prairie de Mauves","PDM_0005","BaPyr_f0.45um",2011-09-20 12:30:00,0.005,"GC/MS(/MS) (L/L hexane)"
"45",18277,"Prairie de Mauves","PDM_0005","BkFla_f0.45um",2011-09-20 12:30:00,0.005,"GC/MS(/MS) (L/L hexane)"
"46",18499,"Prairie de Mauves","PDM_0069","Fla_sol",2010-03-09 00:00:00,60,"GC/MS/MS_Sol"
"47",18549,"Prairie de Mauves","PDM_0069","Fla_sol",2010-03-09 00:00:00,636,"GC/MS/MS_Sol"
"48",18566,"Prairie de Mauves","PDM_0069","Fla_sol",2010-03-09 00:00:00,10,"GC/MS/MS_Sol"
"49",19218,"Prairie de Mauves","PDM_0070","Fla_sol",2010-03-09 00:00:00,10,"GC/MS/MS_Sol"
"50",21439,"Prairie de Mauves","PDM_0005","Fla_f0.45um",2011-11-15 10:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"51",21443,"Prairie de Mauves","PDM_0005","BaAnt_f0.45um",2011-11-15 10:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"52",21444,"Prairie de Mauves","PDM_0005","BaPyr_f0.45um",2011-11-15 10:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"53",21447,"Prairie de Mauves","PDM_0005","BkFla_f0.45um",2011-11-15 10:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"54",21548,"Prairie de Mauves","PDM_0068","Fla_sol",2010-03-09 00:00:00,10,"GC/MS/MS_Sol"
"55",21558,"Prairie de Mauves","PDM_0068","Fla_sol",2010-03-09 00:00:00,16,"GC/MS/MS_Sol"
"56",22153,"Prairie de Mauves","PDM_0076","Fla_sol",2010-03-08 00:00:00,1282,"GC/MS/MS_Sol"
"57",22228,"Prairie de Mauves","PDM_0077","Fla_sol",2010-03-08 00:00:00,942,"GC/MS/MS_Sol"
"58",22536,"Prairie de Mauves","PDM_0007","Pyr_f0.45um",2011-11-15 13:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"59",22543,"Prairie de Mauves","PDM_0007","Fla_f0.45um",2011-11-15 13:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"60",22547,"Prairie de Mauves","PDM_0007","BaAnt_f0.45um",2011-11-15 13:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"61",22548,"Prairie de Mauves","PDM_0007","BaPyr_f0.45um",2011-11-15 13:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"62",22551,"Prairie de Mauves","PDM_0007","BkFla_f0.45um",2011-11-15 13:25:00,0.005,"GC/MS(/MS) (L/L hexane)"
"63",26550,"Prairie de Mauves","PDM_0005","Pyr_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"64",26557,"Prairie de Mauves","PDM_0005","Fla_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"65",26561,"Prairie de Mauves","PDM_0005","BaAnt_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
"66",26562,"Prairie de Mauves","PDM_0005","BaPyr_f0.45um",2012-06-28 00:00:00,0.005,"GC/MS(/MS) (L/L hexane)"
