"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"29",41674,"Bassin Ville au Blanc","VaB_05","Glyphosate",2017-05-10 08:25:00,0.1,"LC/MS/MS ICPEES"
"30",41676,"Bassin Ville au Blanc","VaB_05","AMPA",2017-05-10 08:25:00,20.2,"LC/MS/MS ICPEES"
"31",42550,"Bassin Ville au Blanc","VaB_04","Terbutryne",2018-01-31 14:00:00,0.02,"LC/MS/MS INOVALYS"
"32",42551,"Bassin Ville au Blanc","VaB_04","Terbuthylazine hydroxy",2018-01-31 14:00:00,0.02,"LC/MS/MS INOVALYS"
"33",42688,"Bassin Ville au Blanc","VaB_04","Diuron",2018-01-31 14:00:00,0.04,"LC/MS/MS INOVALYS"
"34",43283,"Bassin Ville au Blanc","VaB_04","Oxadiazon",2018-01-31 14:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"35",43873,"Bassin Ville au Blanc","VaB_04","AMPA",2018-01-31 14:00:00,0.15,"LC/MS/MS INOVALYS"
"36",43912,"Bassin Ville au Blanc","VaB_03","AMPA",2018-01-31 15:00:00,0.2,"LC/MS/MS INOVALYS"
"37",43951,"Bassin Ville au Blanc","VaB_03","Cyperméthrine (dont alphaméthrine)",2018-01-31 15:00:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"38",44516,"Bassin Ville au Blanc","VaB_03","Oxadiazon",2018-01-31 15:00:00,0.003,"SBSE/GC/MS/MS INOVALYS"
"39",44624,"Bassin Ville au Blanc","VaB_03","Diuron",2018-01-31 15:00:00,0.05,"LC/MS/MS INOVALYS"
"40",45259,"Bassin Ville au Blanc","VaB_03","Terbuthylazine hydroxy",2018-01-31 15:00:00,0.01,"LC/MS/MS INOVALYS"
"41",45260,"Bassin Ville au Blanc","VaB_03","Terbutryne",2018-01-31 15:00:00,0.02,"LC/MS/MS INOVALYS"
"42",47143,"Bassin Ville au Blanc","VaB_04","AMPA",2018-11-09 23:00:00,0.157,"LC/MS/MS INOVALYS"
"43",49833,"Bassin Ville au Blanc","VaB_04","Prosulfocarbe",2018-11-09 23:00:00,0.14,"LC/MS/MS INOVALYS"
"44",50430,"Bassin Ville au Blanc","VaB_04","Diuron",2018-11-09 23:00:00,0.03,"LC/MS/MS INOVALYS"
"45",51115,"Bassin Ville au Blanc","VaB_03","Diuron",2018-11-10 05:00:00,0.03,"LC/MS/MS INOVALYS"
"46",51449,"Bassin Ville au Blanc","VaB_05","Terbutryn solide",2018-07-04 10:00:00,162,"LC/MS/MS ICPEES"
"47",51461,"Bassin Ville au Blanc","VaB_05","Propiconazole solide",2018-07-04 10:00:00,13.2,"LC/MS/MS ICPEES"
"48",51478,"Bassin Ville au Blanc","VaB_03","Terbutryn solide",2018-07-04 08:30:00,254,"LC/MS/MS ICPEES"
"49",51490,"Bassin Ville au Blanc","VaB_03","Propiconazole solide",2018-07-04 08:30:00,18.5,"LC/MS/MS ICPEES"
"50",51513,"Bassin Ville au Blanc","VaB_04","Diuron solide",2018-07-04 09:30:00,2,"LC/MS/MS ICPEES"
"51",51516,"Bassin Ville au Blanc","VaB_04","Terbutryn solide",2018-07-04 09:30:00,25,"LC/MS/MS ICPEES"
"52",51708,"Bassin Ville au Blanc","VaB_03","Prosulfocarbe",2018-11-10 05:00:00,0.3,"LC/MS/MS INOVALYS"
"53",51741,"Bassin Ville au Blanc","VaB_03","Terbutryne",2018-11-10 05:00:00,0.01,"LC/MS/MS INOVALYS"
"54",52381,"Bassin Ville au Blanc","VaB_03","AMPA",2018-11-10 05:00:00,0.246,"LC/MS/MS INOVALYS"
